@relation 'OPENJPA_testing_iter_4-weka.filters.unsupervised.attribute.Remove-R1,2,3-weka.filters.unsupervised.attribute.RemoveUseless-M0.0-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11'

@attribute LOC numeric
@attribute CyclomaticComplexity numeric
@attribute Churn numeric
@attribute LocAdded numeric
@attribute fan-in numeric
@attribute fan-out numeric
@attribute NewcomerRisk numeric
@attribute Auth numeric
@attribute WeekendCommit numeric
@attribute nSmell numeric
@attribute isBuggy {No,Yes}

@data
26,6,0,0,0,8,0,0,0,0,No
53,17,0,0,0,13,0,0,0,2,Yes
17,7,0,0,0,6,0,0,0,0,No
6,4,0,0,4,4,0,0,0,0,No
3,1,0,0,0,2,0,0,0,1,No
3,1,0,0,0,2,0,0,0,1,No
3,1,0,0,0,1,0,0,0,1,No
7,3,0,0,0,2,0,0,0,1,No
11,4,0,0,0,2,0,0,0,1,No
7,4,0,0,0,1,0,0,0,1,No
9,5,0,0,1,3,0,0,0,1,No
4,2,0,0,1,1,0,0,0,1,No
4,2,0,0,1,1,0,0,0,1,No
5,2,0,0,0,1,0,0,0,1,No
4,2,0,0,1,1,0,0,0,1,No
4,2,0,0,0,1,0,0,0,1,No
4,2,0,0,0,1,0,0,0,1,No
5,3,0,0,0,4,0,0,0,0,No
5,3,0,0,1,4,0,0,0,0,No
10,2,0,0,1,1,0,0,0,0,No
5,3,0,0,0,2,0,0,0,0,No
5,3,0,0,1,3,0,0,0,0,No
5,2,0,0,0,2,0,0,0,0,No
3,1,0,0,3,2,0,0,0,0,No
3,1,0,0,0,0,0,0,0,0,No
8,3,0,0,1,2,0,0,0,0,No
5,2,0,0,1,0,0,0,0,0,No
4,1,0,0,0,2,0,0,0,0,No
4,1,0,0,0,3,0,0,0,0,No
9,4,0,0,0,7,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
39,8,0,0,0,16,0,0,0,3,No
11,4,0,0,0,6,0,0,0,0,No
29,8,0,0,1,11,0,0,0,1,No
5,2,0,0,0,1,0,0,0,0,No
16,2,0,0,0,8,0,0,0,1,No
10,2,0,0,0,2,0,0,0,1,No
9,1,0,0,0,3,0,0,0,0,No
4,1,0,0,0,2,0,0,0,0,No
18,4,0,0,0,8,0,0,0,0,No
3,1,0,0,0,0,0,0,0,0,No
4,1,0,0,0,2,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,3,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
12,5,0,0,0,2,0,0,0,2,No
4,2,0,0,0,2,0,0,0,0,No
6,1,0,0,0,1,0,0,0,0,No
12,6,0,0,1,3,0,0,0,0,No
8,2,0,0,0,2,0,0,0,0,No
5,2,0,0,0,1,0,0,0,0,No
5,2,0,0,0,0,0,0,0,0,No
7,2,0,0,2,1,0,0,0,0,No
24,6,14,12,0,6,1,1,1,1,No
23,9,0,0,1,3,0,0,0,0,No
8,2,0,0,0,2,0,0,0,0,No
8,3,0,0,0,0,0,0,0,0,No
6,1,0,0,1,1,0,0,0,0,No
10,2,0,0,0,4,0,0,0,2,No
3,1,0,0,1,1,0,0,0,1,No
3,1,0,0,1,1,0,0,0,1,No
3,1,0,0,1,1,0,0,0,1,No
2,1,0,0,1,0,0,0,0,1,No
3,1,0,0,1,1,0,0,0,1,No
3,1,0,0,1,1,0,0,0,1,No
3,1,0,0,1,1,0,0,0,1,No
2,1,0,0,1,0,0,0,0,1,No
4,1,0,0,0,2,0,0,0,1,No
4,1,0,0,0,2,0,0,0,1,No
4,1,0,0,0,2,0,0,0,1,No
12,4,0,0,0,3,0,0,0,0,No
7,3,0,0,0,5,0,0,0,1,No
7,2,0,0,0,2,0,0,0,0,No
12,4,0,0,0,3,0,0,0,0,No
13,4,0,0,0,3,0,0,0,0,No
4,1,0,0,0,2,0,0,0,0,No
3,1,0,0,1,1,0,0,0,0,No
3,1,0,0,1,1,0,0,0,0,No
3,1,0,0,1,0,0,0,0,0,No
12,3,0,0,1,4,0,0,0,1,No
12,3,0,0,0,4,0,0,0,2,No
3,1,0,0,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,0,0,No
4,1,0,0,2,1,0,0,0,0,No
3,1,0,0,0,0,0,0,0,0,No
5,2,0,0,0,1,0,0,0,0,No
6,2,0,0,1,1,0,0,0,0,No
3,1,0,0,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,0,0,No
4,1,0,0,2,1,0,0,0,0,No
3,1,0,0,0,0,0,0,0,0,No
5,2,0,0,0,1,0,0,0,0,No
6,2,0,0,1,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
4,1,0,0,6,2,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,0,0,0,0,0,No
4,2,0,0,0,3,0,0,0,0,No
7,3,0,0,0,5,0,0,0,0,No
7,3,0,0,0,5,0,0,0,1,No
4,1,0,0,0,3,0,0,0,0,No
8,3,0,0,0,5,0,0,0,0,No
9,3,0,0,0,5,0,0,0,0,No
4,1,0,0,0,3,0,0,0,0,No
3,1,0,0,1,1,0,0,0,0,No
3,1,0,0,1,1,0,0,0,0,No
3,1,0,0,1,1,0,0,0,0,No
7,2,0,0,1,6,0,0,0,1,No
7,2,0,0,0,6,0,0,0,2,No
6,2,0,0,2,1,0,0,0,0,No
11,3,0,0,3,4,0,0,0,0,No
3,2,0,0,1,1,0,0,0,0,No
18,3,0,0,4,4,0,0,0,0,No
17,2,0,0,2,6,0,0,0,0,No
9,2,0,0,2,1,0,0,0,0,No
7,3,0,0,0,4,0,0,0,0,No
3,1,0,0,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,0,0,No
7,3,0,0,2,2,0,0,0,0,No
3,1,0,0,0,0,0,0,0,0,No
5,2,0,0,0,1,0,0,0,0,No
5,2,0,0,1,2,0,0,0,0,No
3,1,0,0,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,0,0,No
7,3,0,0,2,2,0,0,0,0,No
3,1,0,0,0,0,0,0,0,0,No
5,2,0,0,0,1,0,0,0,0,No
5,2,0,0,1,2,0,0,0,0,No
3,1,0,0,0,0,0,0,0,0,No
4,1,0,0,0,2,0,0,0,0,No
4,1,0,0,0,2,0,0,0,0,No
4,1,0,0,1,2,0,0,0,0,No
4,1,0,0,0,2,0,0,0,0,No
4,1,0,0,0,2,0,0,0,0,No
4,1,0,0,1,2,0,0,0,0,No
4,1,0,0,1,2,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,2,1,0,0,0,0,No
3,1,0,0,1,1,0,0,0,0,No
4,1,0,0,1,2,0,0,0,0,No
4,1,0,0,0,2,0,0,0,1,No
3,1,0,0,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,0,0,No
2,1,0,0,0,0,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
7,3,0,0,1,1,0,0,0,0,No
3,1,0,0,2,1,0,0,0,0,No
3,1,0,0,0,0,0,0,0,0,No
7,2,0,0,0,1,0,0,0,0,No
4,1,0,0,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,0,0,No
8,3,0,0,0,1,0,0,0,0,No
3,1,0,0,0,0,0,0,0,0,No
25,6,0,0,0,2,0,0,0,1,No
6,3,0,0,0,2,0,0,0,0,No
16,5,0,0,0,2,0,0,0,0,No
10,4,0,0,2,0,0,0,0,0,No
5,2,0,0,0,1,0,0,0,0,No
61,13,0,0,0,5,0,0,0,1,No
4,1,0,0,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,0,0,No
6,2,0,0,2,1,0,0,0,0,No
18,6,0,0,0,3,0,0,0,0,No
25,3,0,0,0,7,0,0,0,0,No
21,5,0,0,1,8,0,0,0,1,No
18,3,0,0,1,4,0,0,0,0,No
10,2,0,0,2,1,0,0,0,0,No
8,3,0,0,0,5,0,0,0,1,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
5,3,0,0,0,2,0,0,0,0,No
21,6,0,0,0,3,0,0,0,0,No
6,2,0,0,0,1,0,0,0,0,No
7,3,0,0,0,2,0,0,0,0,No
4,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
5,2,0,0,1,2,0,0,0,0,No
3,1,0,0,1,1,0,0,0,0,No
5,2,0,0,1,4,0,0,0,0,No
3,1,0,0,1,1,0,0,0,0,No
3,1,0,0,1,1,0,0,0,0,No
3,1,0,0,1,1,0,0,0,0,No
9,2,0,0,3,1,0,0,0,0,No
3,1,0,0,0,0,0,0,0,1,No
28,6,0,0,1,5,0,0,0,1,No
16,2,0,0,0,4,0,0,0,1,No
3,1,0,0,0,1,0,0,0,1,No
9,2,0,0,2,1,0,0,0,0,No
14,2,0,0,0,4,0,0,0,0,No
16,2,0,0,0,4,0,0,0,0,No
10,3,0,0,0,4,0,0,0,0,No
3,1,0,0,0,0,0,0,0,0,No
6,2,0,0,2,1,0,0,0,0,No
16,2,0,0,0,4,0,0,0,0,No
54,21,0,0,0,7,0,0,0,0,No
9,2,0,0,2,1,0,0,0,0,No
10,3,0,0,0,4,0,0,0,0,No
7,3,0,0,0,2,0,0,0,1,No
18,10,0,0,0,2,0,0,0,1,No
6,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
19,1,0,0,1,0,0,0,0,1,No
10,1,0,0,0,0,0,0,0,0,No
13,4,0,0,0,0,0,0,0,0,No
22,9,0,0,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,0,0,No
10,3,0,0,0,2,0,0,0,0,No
11,4,0,0,2,3,0,0,0,0,No
3,1,0,0,1,2,0,0,0,0,No
9,7,0,0,1,0,0,0,0,0,No
5,2,0,0,1,0,0,0,0,0,No
5,2,0,0,1,0,0,0,0,0,No
7,3,0,0,1,2,0,0,0,0,No
5,2,0,0,1,1,0,0,0,0,No
7,3,0,0,1,2,0,0,0,0,No
7,3,0,0,1,2,0,0,0,0,No
7,3,0,0,1,2,0,0,0,0,No
11,4,0,0,7,3,0,0,0,0,No
11,3,0,0,0,2,0,0,0,1,No
3,2,0,0,0,0,0,0,0,0,No
4,1,0,0,1,1,0,0,0,0,No
4,1,0,0,0,1,0,0,0,0,No
4,1,0,0,1,1,0,0,0,0,No
4,1,0,0,1,1,0,0,0,0,No
4,1,0,0,1,1,0,0,0,0,No
4,1,0,0,3,1,0,0,0,0,No
4,1,0,0,1,1,0,0,0,0,No
4,1,0,0,0,1,0,0,0,0,No
4,1,0,0,0,1,0,0,0,0,No
4,1,0,0,0,2,0,0,0,0,No
4,1,0,0,0,2,0,0,0,0,No
4,1,0,0,0,2,0,0,0,0,No
4,1,0,0,0,2,0,0,0,0,No
4,1,0,0,0,2,0,0,0,0,No
4,1,0,0,0,2,0,0,0,0,No
4,1,0,0,0,2,0,0,0,0,No
4,1,0,0,0,2,0,0,0,0,No
4,1,0,0,0,2,0,0,0,0,No
4,1,0,0,0,2,0,0,0,0,No
4,1,0,0,0,2,0,0,0,0,No
4,1,0,0,0,2,0,0,0,0,No
4,1,0,0,0,2,0,0,0,0,No
4,1,0,0,0,2,0,0,0,0,No
4,1,0,0,0,2,0,0,0,0,No
3,1,0,0,0,0,0,0,0,0,No
3,1,0,0,3,1,0,0,0,0,No
11,1,0,0,0,0,0,0,0,1,No
22,5,0,0,0,6,0,0,0,0,No
26,6,0,0,0,11,0,0,0,1,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
14,4,0,0,0,9,0,0,0,1,No
32,8,0,0,0,10,0,0,0,3,No
27,7,0,0,0,7,0,0,0,1,No
14,4,0,0,0,2,0,0,0,0,No
18,4,0,0,0,5,0,0,0,0,No
33,7,0,0,0,10,0,0,0,2,No
3,1,0,0,0,1,0,0,0,1,No
3,1,0,0,0,1,0,0,0,1,No
3,1,0,0,0,1,0,0,0,1,No
7,2,0,0,0,7,0,0,0,1,No
4,1,0,0,0,1,0,0,0,1,No
9,2,0,0,1,1,0,0,0,1,No
17,4,0,0,1,2,0,0,0,1,No
3,1,0,0,0,1,0,0,0,0,No
6,1,0,0,0,1,0,0,0,0,No
14,6,0,0,0,4,0,0,0,1,No
8,1,0,0,0,1,0,0,0,1,No
84,32,0,0,0,14,0,0,0,3,No
30,8,0,0,0,5,0,0,0,1,No
3,1,0,0,1,1,0,0,0,0,No
6,1,0,0,0,1,0,0,0,1,No
55,13,0,0,0,13,0,0,0,3,No
24,5,0,0,0,5,0,0,0,0,No
37,17,0,0,0,7,0,0,0,0,No
4,1,0,0,0,2,0,0,0,0,No
39,13,0,0,0,9,0,0,0,0,No
8,2,0,0,1,1,0,0,0,0,No
5,2,0,0,1,1,0,0,0,1,No
7,3,0,0,1,1,0,0,0,1,No
4,1,0,0,0,2,0,0,0,0,No
39,13,0,0,0,9,0,0,0,0,No
8,2,0,0,1,1,0,0,0,0,No
5,2,0,0,1,1,0,0,0,1,No
7,3,0,0,1,1,0,0,0,1,No
11,2,0,0,0,2,0,0,0,1,No
3,1,0,0,0,1,0,0,0,1,Yes
11,2,0,0,0,2,0,0,0,1,No
3,1,0,0,0,1,0,0,0,1,Yes
9,1,0,0,0,1,0,0,0,1,No
4,1,0,0,0,1,0,0,0,1,Yes
9,1,0,0,0,1,0,0,0,1,No
3,1,0,0,0,1,0,0,0,1,Yes
8,1,0,0,0,1,0,0,0,1,No
3,1,0,0,0,1,0,0,0,1,Yes
8,1,0,0,0,1,0,0,0,1,No
3,1,0,0,0,1,0,0,0,1,Yes
8,1,0,0,0,1,0,0,0,1,No
3,1,0,0,0,1,0,0,0,1,Yes
8,1,0,0,0,1,0,0,0,2,No
3,1,0,0,0,1,0,0,0,1,Yes
8,1,0,0,0,1,0,0,0,1,No
3,1,0,0,0,1,0,0,0,1,Yes
8,1,0,0,0,1,0,0,0,1,No
3,1,0,0,0,1,0,0,0,1,Yes
10,1,108,108,0,1,1,2,0,1,No
4,1,108,108,0,1,1,2,0,1,Yes
8,1,108,108,0,1,1,2,0,1,No
3,1,108,108,0,1,1,2,0,1,Yes
8,1,108,108,0,1,1,2,0,1,No
3,1,108,108,0,1,1,2,0,1,Yes
8,1,0,0,0,1,0,0,0,1,No
3,1,0,0,0,1,0,0,0,1,Yes
3,1,0,0,0,1,0,0,0,1,Yes
7,2,0,0,0,1,0,0,0,1,No
3,2,0,0,0,1,0,0,0,1,Yes
11,2,0,0,0,1,0,0,0,1,No
7,2,0,0,0,1,0,0,0,1,Yes
7,1,0,0,0,1,0,0,0,1,No
3,1,0,0,0,1,0,0,0,1,Yes
7,1,0,0,0,1,0,0,0,1,No
3,1,0,0,0,1,0,0,0,1,Yes
8,1,0,0,0,1,0,0,0,1,No
3,1,0,0,0,1,0,0,0,1,Yes
7,2,0,0,0,1,0,0,0,1,No
3,2,0,0,0,1,0,0,0,1,Yes
7,2,0,0,0,1,0,0,0,1,No
3,2,0,0,0,1,0,0,0,1,Yes
7,1,0,0,0,1,0,0,0,2,No
3,1,0,0,0,1,0,0,0,2,Yes
7,1,0,0,0,1,0,0,0,1,No
3,1,0,0,0,1,0,0,0,1,Yes
7,2,0,0,0,1,0,0,0,1,No
3,2,0,0,0,1,0,0,0,1,Yes
8,2,0,0,0,1,0,0,0,1,No
3,2,0,0,0,1,0,0,0,1,Yes
8,1,36,36,0,1,1,1,0,1,No
3,1,36,36,0,1,1,1,0,1,Yes
8,1,0,0,0,0,0,0,0,1,No
3,1,0,0,0,0,0,0,0,1,Yes
8,1,0,0,0,0,0,0,0,1,No
3,1,0,0,0,0,0,0,0,1,Yes
8,1,0,0,0,0,0,0,0,1,No
3,1,0,0,0,0,0,0,0,1,Yes
8,1,0,0,0,1,0,0,0,1,No
3,1,0,0,0,1,0,0,0,1,Yes
8,1,0,0,0,0,0,0,0,1,No
3,1,0,0,0,0,0,0,0,1,Yes
8,1,0,0,0,0,0,0,0,1,No
3,1,0,0,0,0,0,0,0,1,Yes
8,1,0,0,0,1,0,0,0,1,No
3,1,0,0,0,1,0,0,0,1,Yes
3,1,0,0,0,1,0,0,0,1,Yes
7,1,0,0,0,1,0,0,0,1,No
3,1,0,0,0,1,0,0,0,1,Yes
3,1,0,0,0,2,0,0,0,1,Yes
10,1,34,34,0,1,1,2,0,1,No
5,1,34,34,0,1,1,2,0,1,Yes
8,1,0,0,0,1,0,0,0,1,No
3,1,0,0,0,1,0,0,0,1,Yes
8,1,0,0,0,1,0,0,0,1,No
3,1,0,0,0,1,0,0,0,1,Yes
8,1,12,8,0,0,1,2,0,1,No
3,1,8,6,0,0,1,2,0,1,Yes
7,1,0,0,0,0,0,0,0,1,No
3,1,0,0,0,0,0,0,0,1,Yes
8,1,0,0,0,0,0,0,0,1,No
3,1,0,0,0,0,0,0,0,1,Yes
7,1,0,0,0,0,0,0,0,1,No
3,1,0,0,0,0,0,0,0,1,Yes
8,1,0,0,0,0,0,0,0,1,No
3,1,0,0,0,0,0,0,0,1,Yes
8,1,0,0,0,0,0,0,0,1,No
3,1,0,0,0,0,0,0,0,1,Yes
9,1,0,0,0,1,0,0,0,1,No
4,1,0,0,0,1,0,0,0,1,Yes
8,1,0,0,0,1,0,0,0,1,No
3,1,0,0,0,1,0,0,0,1,Yes
8,1,17,17,0,1,1,1,0,1,No
3,1,17,17,0,1,1,1,0,1,Yes
8,1,34,34,0,1,1,1,0,1,No
3,1,34,34,0,1,1,1,0,1,Yes
8,1,17,17,0,1,1,1,0,1,No
3,1,17,17,0,1,1,1,0,1,Yes
7,1,0,0,0,2,0,0,0,0,No
12,2,0,0,0,1,0,0,0,0,No
3,2,0,0,0,1,0,0,0,0,No
3,2,0,0,0,1,0,0,0,0,No
14,3,0,0,0,3,0,0,0,0,No
14,3,0,0,0,3,0,0,0,0,No
19,6,0,0,0,3,0,0,0,0,No
13,5,0,0,0,1,0,0,0,1,No
10,3,0,0,0,1,0,0,0,0,No
10,4,0,0,0,1,0,0,0,1,No
11,3,0,0,0,5,0,0,0,0,No
2,1,0,0,0,0,0,0,0,0,No
3,2,0,0,0,1,0,0,0,0,No
4,1,0,0,0,4,0,0,0,0,No
4,1,0,0,0,2,0,0,0,0,No
5,1,0,0,0,2,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
29,6,0,0,0,9,0,0,0,1,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
12,4,0,0,2,4,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,1,No
3,1,0,0,0,1,0,0,0,1,No
3,1,0,0,0,1,0,0,0,0,No
13,3,0,0,0,5,0,0,0,0,No
7,2,0,0,0,3,0,0,0,0,No
5,2,0,0,0,2,0,0,0,0,No
6,2,0,0,0,2,0,0,0,0,No
4,1,0,0,0,2,0,0,0,0,No
14,4,0,0,0,4,0,0,0,2,No
10,4,0,0,0,4,0,0,0,1,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,2,1,0,0,0,0,No
3,1,0,0,2,1,0,0,0,0,No
14,3,0,0,0,6,0,0,0,2,No
19,5,0,0,0,6,0,0,0,2,No
28,6,4,3,0,12,1,1,1,5,No
32,10,0,0,0,8,0,0,0,1,No
25,8,0,0,0,9,0,0,0,1,No
35,7,0,0,0,10,0,0,0,0,No
5,4,0,0,0,4,0,0,0,0,No
25,6,0,0,0,9,0,0,0,2,No
87,21,0,0,0,17,0,0,0,3,No
5,2,0,0,0,2,0,0,0,0,No
9,4,0,0,0,3,0,0,0,1,No
50,14,0,0,0,15,0,0,0,6,No
7,3,0,0,0,0,0,0,0,1,No
8,4,0,0,0,2,0,0,0,0,No
6,3,0,0,0,2,0,0,0,0,No
6,3,0,0,0,2,0,0,0,0,No
6,3,0,0,0,2,0,0,0,0,No
6,3,0,0,0,2,0,0,0,0,No
4,2,0,0,0,1,0,0,0,0,No
10,4,0,0,0,2,0,0,0,0,No
8,3,0,0,0,2,0,0,0,0,No
8,3,0,0,0,2,0,0,0,0,No
8,3,0,0,0,2,0,0,0,0,No
8,3,0,0,0,2,0,0,0,0,No
4,2,0,0,0,1,0,0,0,0,No
3,1,0,0,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,0,0,No
3,1,0,0,0,0,0,0,0,0,No
4,1,0,0,0,1,0,0,0,0,No
4,1,0,0,1,1,0,0,0,0,No
4,1,0,0,1,1,0,0,0,0,No
4,1,0,0,1,1,0,0,0,0,No
4,1,0,0,1,1,0,0,0,0,No
4,1,0,0,2,1,0,0,0,0,No
4,1,0,0,1,1,0,0,0,0,No
4,1,0,0,0,1,0,0,0,0,No
4,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
7,2,0,0,0,2,0,0,0,0,No
11,1,0,0,0,2,0,0,0,1,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
4,1,0,0,0,3,0,0,0,0,No
11,1,0,0,0,2,0,0,0,1,No
10,4,0,0,0,0,0,0,0,0,No
5,3,0,0,0,1,0,0,0,0,No
2,1,0,0,0,0,0,0,0,0,No
2,1,0,0,0,0,0,0,0,0,No
2,1,0,0,0,0,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
7,2,0,0,2,6,0,0,0,0,No
6,2,0,0,0,2,0,0,0,0,No
4,1,0,0,0,0,0,0,0,0,No
30,8,0,0,0,10,0,0,0,1,No
13,8,0,0,0,5,0,0,0,0,No
3,1,0,0,0,0,0,0,0,0,No
4,1,0,0,0,2,0,0,0,0,No
5,1,0,0,0,2,0,0,0,0,No
3,1,0,0,2,0,0,0,0,0,No
3,1,0,0,2,0,0,0,0,0,No
3,1,0,0,1,0,0,0,0,0,No
3,1,0,0,1,0,0,0,0,0,No
3,1,0,0,2,0,0,0,0,0,No
3,1,0,0,2,0,0,0,0,0,No
3,1,0,0,1,0,0,0,0,0,No
3,1,0,0,1,0,0,0,0,0,No
3,1,0,0,0,1,0,0,0,1,No
3,1,0,0,0,1,0,0,0,1,No
3,1,0,0,1,1,0,0,0,1,No
3,1,0,0,0,1,0,0,0,1,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,1,1,0,0,0,1,No
3,1,0,0,0,1,0,0,0,1,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,1,1,0,0,0,1,No
3,1,0,0,1,1,0,0,0,1,No
3,1,0,0,0,1,0,0,0,1,No
3,1,0,0,0,1,0,0,0,0,No
4,1,0,0,0,2,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
20,3,0,0,0,8,0,0,0,1,No
30,8,0,0,0,10,0,0,0,1,Yes
3,1,0,0,0,2,0,0,0,0,No
4,1,0,0,0,2,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
9,1,0,0,0,1,0,0,0,0,No
27,7,0,0,0,7,0,0,0,2,No
63,10,0,0,0,3,0,0,0,1,No
27,7,0,0,0,2,0,0,0,1,No
20,3,0,0,0,1,0,0,0,0,No
21,3,0,0,0,5,0,0,0,2,No
6,2,0,0,0,2,0,0,0,1,No
5,1,0,0,0,1,0,0,0,0,No
7,2,0,0,0,2,0,0,0,0,No
8,2,0,0,0,2,0,0,0,0,No
11,2,0,0,0,4,0,0,0,1,No
23,6,0,0,0,5,0,0,0,1,No
38,8,0,0,0,3,0,0,0,0,No
11,3,0,0,1,0,0,0,0,0,No
3,1,0,0,0,1,0,0,0,1,Yes
41,8,0,0,0,13,0,0,0,3,Yes
7,2,0,0,1,2,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
6,3,0,0,0,2,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
4,2,0,0,0,2,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
4,2,0,0,0,2,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
4,2,0,0,0,2,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
4,2,0,0,0,2,0,0,0,0,No
5,2,0,0,0,2,0,0,0,1,No
3,1,0,0,0,2,0,0,0,0,No
3,1,0,0,0,2,0,0,0,0,No
3,1,0,0,0,2,0,0,0,0,No
3,1,0,0,0,2,0,0,0,0,No
3,1,0,0,0,2,0,0,0,0,No
4,2,0,0,0,2,0,0,0,0,No
5,2,0,0,0,2,0,0,0,0,No
4,2,0,0,0,2,0,0,0,0,No
5,2,0,0,0,2,0,0,0,0,No
4,2,0,0,0,2,0,0,0,0,No
5,2,0,0,0,2,0,0,0,0,No
4,2,0,0,0,2,0,0,0,0,No
5,2,0,0,0,2,0,0,0,0,No
4,2,0,0,0,2,0,0,0,0,No
5,2,0,0,0,2,0,0,0,0,No
4,2,0,0,0,2,0,0,0,0,No
5,2,0,0,0,2,0,0,0,0,No
37,1,0,0,0,3,0,0,0,1,No
8,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,2,0,0,0,0,No
9,2,0,0,0,2,0,0,0,0,No
20,3,0,0,1,1,0,0,0,0,No
6,2,0,0,1,1,0,0,0,0,No
33,6,0,0,0,9,0,0,0,2,No
3,1,0,0,0,1,0,0,0,1,No
3,1,0,0,0,1,0,0,0,1,No
4,2,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
22,6,0,0,0,8,0,0,0,3,No
3,1,0,0,0,0,0,0,0,0,No
6,2,0,0,0,1,0,0,0,0,No
7,2,0,0,0,1,0,0,0,0,No
7,2,0,0,0,1,0,0,0,0,No
4,2,0,0,0,1,0,0,0,0,No
13,5,0,0,0,4,0,0,0,0,No
3,1,0,0,0,1,0,0,0,1,No
3,1,0,0,0,1,0,0,0,1,No
3,1,0,0,0,1,0,0,0,1,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,1,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,1,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,1,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,1,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,1,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,1,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
4,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
3,1,0,0,0,1,0,0,0,0,No
